facility_name,street,city,state,zip,violation_program,violation_type,inspection_date,naics_code
ANGELS CITY WS,PO BOX 667,ANGELS CAMP,CA,95370,CWA,No,,
ANGELS DISMANTLING,11128 TUXFORD ST,SUN VALLEY,CA,91352,CWA,No,,
ANGELUS ALUMINUM FOUNDRY,3479 E PICO BLVD,LOS ANGELES,CA,90023,CWA,No,,
ANGELUS MANUFACTURING,5431 BROOKS ST,MONTCLAIR,CA,91763,CWA,No,,
ANGELUS PLATING WORKS,1713 WEST 134TH STREET,GARDENA,CA,90249,CWA,No,11/20/2017,
ANGELUS PRECISION GRINDING,10935 VULCAN STREET,SOUTH GATE,CA,90280,CWA,No,08/06/2019,
ANGELUS PRECISION GRINDING,10935 VULCAN ST,SOUTH GATE,CA,90280,CWA,No,06/28/2021,
ANGELUS WESTERN PAPER FIBERS,2474 PORTER ST,LOS ANGELES,CA,90021,CWA,Yes,,
ANGLE IRONWORKS,2000 POMONA BLVD,POMONA,CA,91768,CWA,No,,
ANGULAR MACHINING,2040  HARTOG DR STE A.,SAN JOSE,CA,95131,CWA,No,,
ANHEUSER BUSCH,3101 BUSCH DR,FAIRFIELD,CA,94534,CWA,No,,
ANHEUSER BUSCH,4545 BROOKS STREET,MONTCLAIR,CA,91763,CWA,No,,
ANHEUSER BUSCH SALES OF BEACH CITIES,20499  SOUTH REEVES AVENUE,CARSON,CA,90810,CWA,No,01/09/2024,
ANHEUSER BUSCH SALES OF OAKLAND,8380 PARDEE DRIVE,OAKLAND,CA,94621,CWA,No,12/05/2017,
ANHEUSER BUSCH SALES OF POMONA,2800 S RESERVOIR STREET,POMONA,CA,91766,CWA,Yes,01/08/2024,
ANHEUSER BUSCH SALES OF RIVERSIDE,1400 MARLBOROUGH AVENUE,RIVERSIDE,CA,92507,CWA,No,,
ANHEUSER BUSCH SALES SAN DIEGO,5959 SANTA FE ST,SAN DIEGO,CA,92109,CWA,No,10/12/2021,
ANIMAL CARE SERVICES NEW KENNEL BLDG,2510 CLAY BANK RD,FAIRFIELD,CA,94533,CWA,No,,
ANITA AUTO DISMANTLER,UNKNOWN,WEST SACRAMENTO,CA,00000,CWA,No,07/07/2005,
ANK METAL RECYCLING LLP,8832 BRADELY AVE,SUN VALLEY,CA,91352,CWA,No,08/21/2019,
ANNAPOLIS TRANSFER STATION,33549 ANNAPOLIS RD,ANNAPOLIS,CA,95412,CWA,No,,
ANNIEGLASS,310 HARVEST DR,WATSONVILLE,CA,95076,CWA,No,,
ANOCHEM COATINGS,1102 E WASHINGTON AVE,SANTA ANA,CA,92701,CWA,No,12/02/2020,
ANOCHEM COATINGS,1102 E WASHINGTON AVE,SANTA ANA,CA,92701,CWA,No,06/18/2018,
ANOCOTE METAL FINISHING,7550 TRADE STREET,SAN DIEGO,CA,92121,CWA,No,,
ANODIZING INDISTRIES WORTH FACILITY,4677 WORTH STREET,LOS ANGELES,CA,90063,CWA,No,07/16/2018,
ANODIZING INDUSTRIES,5222 ALHAMBRA AVE,LOS ANGELES,CA,90032,CWA,No,07/16/2018,
ANODIZING INDUSTRIES  NADCAP FACILITY,5160 ALHAMBRA AVENUE,LOS ANGELES,CA,91132,CWA,No,12/06/2023,
ANOMALY VINEYARDS,455 BELLA VISTA CT,SAINT HELENA,CA,94574,CWA,No,,
ANOROC PRECISION SHEET METAL,14831 SOUTH SAN PEDRO STREET,ROSEWOOD,CA,90248,CWA,No,,
ANS SIGNS,9971 CAMPO ROAD,SPRING VALLEY,CA,91977,CWA,No,12/16/2022,
ANSAC COLUMBIA VPBD7714A,"1100 MELVILLE STREET, SUITE 950","VANCOUVER, CANADA",CA,V6E4A6,CWA,No,,
ANSELMO PEREZ,617 VINELAND AVENUE,LA PUENTE,CA,91746,CWA,No,,
ANSON WOODWORKING INCORPORATED,189 STARE STREET,POMONA,CA,91767,CWA,No,,
ANTELOPE VALLEY MEDICAL CAMPUS,615 WEST AVENUE L,LANCASTER,CA,93534,CWA,No,,
ANTELOPE WS,NOT APPLICABLE,ANTELOPE,CA,95843,CWA,No,,
ANTERRA ENERGY SERVICES,918 MISSION ROCK RD STE C2,SANTA PAULA,CA,93060,CWA,No,,
ANTERRA ENERGY SERVICES,1933 EAST WOOLEY ROAD,OXNARD,CA,93030,CWA,No,06/06/2019,
ANTHOLOGY OF WOODLAND HILLS,6033 DE SOTO,LOS ANGELES,CA,91367,CWA,No,03/23/2022,
ANTHONY AND SUSAN WRIGHT,6650 INDIAN OAKS LANE,LOOMIS,CA,95650,CWA,No,,
ANTHONY TORRES DEMOLITION,1807 MOUNT VERNON AVE,POMONA,CA,91768,CWA,No,11/28/2017,
ANTINORI NAPA VALLEY,3700 SODA CANYON RD,NAPA,CA,94558,CWA,No,,
ANTIOCH BUILDING MATERIAL,1375 CALIFORNIA AVENUE,PITTSBURG,CA,CA,CWA,No,,
ANTIOCH CITY DPW - AQUATIC PESTICIDES,NOT APPLICABLE,ANTIOCH,CA,94509,CWA,No,,
ANTIOCH FACILITY,6000 BRIDGEHEAD RD,ANTIOCH,CA,94509,CWA,No,10/25/2000,
ANTIOCH PULP & PAPER MILL,2301 WILBUR AVE,ANTIOCH,CA,94509,CWA,No,05/05/2004,
ANTIOCH RECYCLING CENTER,1305 SUNSET DR,ANTIOCH,CA,94509,CWA,No,,
ANTIOCH UNIFIED SCHOOL DISTRICT,701 W 18TH ST,ANTIOCH,CA,94509,CWA,No,11/13/2023,
ANTLER MOUNTIAN GATE JUNCTION TRANSMISSION LINE,19663NORTHSOLUS CAMPGROUND,LAKEHEAD,CA,96051,CWA,No,04/03/2025,
ANTLERS BRIDGE,INTERSTATE 5 AT SHASTA LAKE,LAKEHEAD,CA,96051,CWA,No,01/08/2013,
ANTLERS RESORT  MARINA,20679 ANTLERS,LAKEHEAD,CA,96051,CWA,No,,
ANTON MENLO,3605 HAVEN AVENUE,MENLO PARK,CA,94025,CWA,No,,
ANTON MOUNTAIN VIEW,398 ORTEGA,MOUNTAIN VIEW,CA,94040,CWA,No,,
ANTONIO BETTENCOURT DAIRY,11530 ALVARADO RD,OAKDALE,CA,95361,CWA,No,01/14/2009,
ANTONIO REIS DAIRY,UNKNOWN,UNKNOWN,CA,00000,CWA,No,03/16/2007,
ANTRIN MINIATURE SPECIALTIES,488 INDUSTRIAL WAY,FALLBROOK,CA,92028,CWA,No,,
ANVIL CASES,15730 SALT LAKE AVE,CITY OF INDUSTRY,CA,91745,CWA,No,01/16/2018,
ANVIL CASES,1242 EAST EDNA PLACE UNIT B,COVINA,CA,91724,CWA,No,,
ANZA CLOSED LANDFILL,40329 TERWILLIGER RD,ANZA,CA,92306,CWA,No,,
ANZA KNIVES,9380 C BOND AVE,EL CAJON,CA,92021,CWA,No,,
ANZA KNIVES,9380 BOND AVENUE SUITE C,EL CAJON,CA,92021,CWA,No,,
ANZA KNIVES,9380 C BOND AVE,EL CAJON,CA,92021,CWA,No,02/28/2023,
ANZA TRANSFER STATION,40329 TER WILLIGER ROAD,ANZA,CA,92306,CWA,No,,
AOCLSC,3365 EAST SLAUSON AVENUE,VERNON,CA,90058,CWA,Yes,03/29/2021,
AOCUSA,4000 E WASHINGTON BLVD,COMMERCE,CA,90023,CWA,Yes,09/25/2023,
AOCUSA,3365 E SLAUSON AVE,VERNON,CA,90058,CWA,No,,
AP PRECISION METAL FABRICATION,195 EAST EASY STREET SUITE F,SIMI VALLEY,CA,93063,CWA,No,,
AP SHOWCHROME & CUSTOM ENGRAVING,895 S EAST ST,ANAHEIM,CA,92805,CWA,No,,
AP VIN,622 TREAT AVENUE,SAN FRANCISCO,CA,94110,CWA,No,,
APACHE AUTO WRECKING,542 N MISSION RD,LOS ANGELES,CA,90033,CWA,Yes,,
APC BERTH 193,325 YACHT ST,WILMINGTON,CA,90744,CWA,Yes,11/06/2019,
APCT ANAHEIM,250 E EMERSON AVE,ORANGE,CA,92865,CWA,No,08/21/2017,
APCTOC,1900 PETRA LN,PLACENTIA,CA,92870,CWA,No,,
APELZONE,16477 SLOVE AVENUE,FONTANA,CA,92337,CWA,No,,
APEX BULK COMMODITIES,12531 VIOLET RD,ADELANTO,CA,92301,CWA,Yes,,
APEX BULK COMMODITIES,14080 SLOVER AVE,FONTANA,CA,92337,CWA,No,,
APEX BULK COMMODITIES,8319 KIMBER AVE,BAKERSFIELD,CA,92301,CWA,Yes,,
APEX BULK COMMODITIES,16953 NORTH D STREET,VICTORVILLE,CA,92394,CWA,Yes,,
APEX BULK COMMODITIES,11741 SANTA FE AVE E,HESPERIA,CA,92345,CWA,No,10/09/2018,
APEX BULK COMMODITIES,11741 SANTA FE AVE E,HESPERIA,CA,92345,CWA,No,,
APF MOTORCYCLE SALVAGE INCORPORATED,3967,FRESNO,CA,93725,CWA,No,,
API KIRK CONTAINERS,2131 GARFIELD,LOS ANGELES,CA,90040,CWA,No,,
APICAL INDUSTRIES DBA DART AEROSPACE,3030 ENTERPRISE COURT,VISTA,CA,92081,CWA,No,,
APIO INCORPORATED,4575 WEST MAIN,GUADALUPE,CA,00000,CWA,No,,
APL COLUMBUS - NOI VPBD0278N,9 NORTH BUONA VISTA DRIVE,SINGAPORE,CA,138588,CWA,No,,
APM TERMINAL,2500 NAVY WAY,SAN PEDRO,CA,90731,CWA,No,05/17/2007,
APM TERMINALS,2500 NAVY WAY,SAN PEDRO,CA,90731,CWA,No,01/22/2024,
APN #054-090-021,UNKNOWN,COARSEGOLD,CA,00000,CWA,No,,
APN 0200 051 013,4061 SKYLINE RD,RANCHO CUCAMONGA,CA,91701,CWA,No,,
APN 0252 141 82 83,18017 VALLEY BLVD & 18020 TAYLOR AVE,BLOOMINGTON,CA,92316,CWA,No,,
APN 030 470 049,LARKIN ROAD,OROVILLE,CA,95965,CWA,No,,
APN 046-090-016-000,APN 046-090-016-000,-,CA,95963,CWA,Yes,,
APN 0620-050-055 (WHEELER CANYON),4104 WHEELER CANYON ROAD,SANTA PAULA,CA,93060,CWA,Yes,06/27/2023,
APN 099-030-059 / HWY 135 DRAINAGE PIPE,HWY 135 NEAR LOS ALAMOS,LOS ALAMOS,CA,93440,CWA,No,,
APN 103101130,SWC CARRIAGE HILLS LANE AND OLD CARBON CANYON ROAD,CHINO HILLS,CA,91709,CWA,No,01/17/2019,
APN 116 38 02 GOLD RUN RD,APN 116 38 02 GOLD RUN ROAD,SUSANVILLE,CA,96130,CWA,No,,
APN 162 190 002,NWC 60TH AND BEACH STREETS,JURUPA VALLEY,CA,92509,CWA,No,,
APN 217 050 003 217 050 018 217 060 014,BROCKTON AVE AND TEQUESQUITE AVE,RIVERSIDE,CA,92501,CWA,No,,
APN 309020005,26963 PICO AVENUE,NUEVO,CA,92567,CWA,No,,
APN 649 0 162 01,THE NORTHERLY TERMINUS OF HEALY TRAIL IN THE MANOR,CHATSWORTH LAKE MANOR,CA,91311,CWA,No,,
APOLLO MASTERS,101 WEST LINCON ST,BANNING,CA,92220,CWA,No,,
APOLLO METAL,15315 ILLINOIS AVE,PARAMOUNT,CA,90723,CWA,No,,
APOLLO WOOD RECOVERY,7225 EDISON AVE,ONTARIO,CA,91762,CWA,Yes,,
APPAREL BRANDERS,350 WEST COMPTON BOULEVARD,GARDENA,CA,90248,CWA,No,06/18/2018,
APPLE AUTO DISMANTLING,2701 ANAHEIM,WILMINGTON,CA,90744,CWA,Yes,,
APPLE AUTO DISMANTLING FACILITY,1551 WALNUT ST SOUTH,SAN BERNARDINO,CA,92410,CWA,No,,
APPLE CAMPUS 2,10900 NORTH WOLFE RD,CUPERTINO,CA,95014,CWA,No,,
APPLE MARKETS INCORPORATED,65105 DILLON RD,DESERT HOT SPRINGS,CA,92240,CWA,No,,
APPLE RECYCLING FIVE,80631 INDIO BLVD,INDIO,CA,92201,CWA,No,,
APPLE VALLEY 126,CHOCO ROAD AND HUASNA ROAD,APPLE VALLEY,CA,92307,CWA,No,,
APPLE VALLEY AIRPORT,21600 CORWIN RD,APPLE VALLEY,CA,92307,CWA,No,,
APPLE VALLEY MUNICIPAL LF,E OF APPLE VALLEY,APPLE VALLEY,CA,92307,CWA,No,,
APPLE VALLEY NORTH WS,NOT APPLICABLE,NOT APPLICABLE,CA,92308,CWA,No,,
APPLE VALLEY RECYCLING,20947 BEAR VALLEY RD,APPLE VALLEY,CA,92308,CWA,Yes,,
APPLE VALLEY SUBREGIONAL WATER RECLAMATION PLANT,21060 OTOE RD,APPLE VALLEY,CA,92394,CWA,No,,
APPLEGATE WS,NOT APPLICABLE,APPLEGATE,CA,95703,CWA,No,,
APPLIANCE RECYCLING CENTERS AMERICA,1920 S ACACIA AVE,COMPTON,CA,90220,CWA,No,,
APPLIANCE REPAIR,1084 WESR 2ND STREET,POMONA,CA,91768,CWA,No,12/12/2017,
APPLIED COMPOSITE STRUCTURES,1095 & 1195 COLUMBIA ST,BREA,CA,92821,CWA,No,,
APPLIED CONVEYOR TECHNOLOGY,14644 EL MOLINO STREET,FONTANA,CA,92335,CWA,No,,
APPLIED MACHINING,1151  RINGWOOD CT SUITE 10 A.,SAN JOSE,CA,95131,CWA,No,,
APPLIED MATERIALS,3101 SCOTT BLVD,SANTA CLARA,CA,95054,CWA,No,,
APPLIED MATERIALS ARQUES CAMPUS,974 E ARQUES AVE,SUNNYVALE,CA,94085,CWA,No,,
APPLIED MATERIALS B21,1285 WALSH AVE,SANTA CLARA,CA,95054,CWA,No,,
APPLIED MATERIALS B72,1140 E ARQUES AVE,SUNNYVALE,CA,94085,CWA,No,,
APPLIED MATERIALS B73,1198 E ARQUES AVENUE,SUNNYVALE,CA,95054,CWA,No,,
APPLIED MATERIALS BOWERS CAMPUS,3050 3090 3100 BOWERS AVE 3300 3320 3330 3340 SCOT,SANTA CLARA,CA,95054,CWA,No,,
APPLIED MEDICAL RESOURCES,9401 TOLEDO WAY,IRVINE,CA,92618,CWA,No,,
APPLIED MEDICAL RESOURCES,30200 AVENIDA DE LAS BANDERAS,RANCHO SANTA MARGARITA,CA,92688,CWA,No,09/07/2017,
APPLIED MEDICAL RESOURCES,30152 AVENTURA,RANCHO SANTA MARGARITA,CA,92688,CWA,No,09/07/2017,
APPLIED MEDICAL RESOURCES,20161 WINDROW DRIVE,LAKE FOREST,CA,92630,CWA,No,,
APPLIED MEDICAL RESOURCES,22822 AVENIDA EMPRESA,RANCHO SANTA MARGARITA,CA,92688,CWA,No,09/07/2017,
APPLIED MEDICAL RESOURCES,22432 EMPRESA,RANCHO SANTA MARGARITA,CA,92688,CWA,No,09/07/2017,
APPLIED MEDICAL RESOURCES,22982 ARROYO VISTA,RANCHO SANTA MARGARITA,CA,92688,CWA,No,09/07/2017,
APPLIED NATURAL GAS FUELS,10787 MULBERRY AVE,FONTANA,CA,92337,CWA,No,,
APPLIED TECHNOLOGIES ASSOCIATES,3025 BUENA VISTA DR,PASO ROBLES,CA,93446,CWA,No,,
APPLIED TECHNOLOGIES ASSOCIATES,3025 BUENA VISTA DR,PASO ROBLES,CA,93446,CWA,No,,
APPLIED THIN FILM PRODUCTS,3439 EDISON WAY,FREMONT,CA,94538,CWA,No,,
APRICOT DESIGNS,677 ARROW GRAND CIRCLE,COVINA,CA,91722,CWA,No,09/10/2019,
AQAU LUNG AMERICA,2340 COUSTEAU COURT,VISTA,CA,92081,CWA,No,,
AQUA SERVICE ENGINEERS,13560 COLOMBARD COURT,FONTANA,CA,92337,CWA,No,,
AQUA TECH WATERJET,1009 E CHESTNUT AVE,SANTA ANA,CA,92701,CWA,No,,
AQUA TRI,501 DOUBLEDAY,ONTARIO,CA,91761,CWA,No,,
AQUAJET ART,382 ENTERPRISE STREET #105,SAN MARCOS,CA,92078,CWA,No,,
AQUAPULSE CHEMICALS,1230 E 5TH STREET,OXNARD,CA,93030,CWA,No,09/11/2019,
AQUARIAN DRUMHEADS.COM,1140 N TUSTIN AVE,ANAHEIM,CA,92807,CWA,No,,
AQUARIUS MARINE,9384 FROST MAR PL,SAN DIEGO,CA,92121,CWA,No,,
AQUATIC HERBICIDE APPLICATION LAGUNA DE SANTA ROSA,NOT APPLICABLE,NOT APPLICABLE,CA,00000,CWA,No,,
AQUATIC PESTICIDE/WEED CONTROL,32353 WEST TRIUNFO CANYON,WESTLAKE VILLAGE,CA,91361,CWA,No,,
AQUATIC PESTICIDE/WEED CONTROL,NOT APPLICABLE,THOUSAND OAKS,CA,00000,CWA,No,,
AQUATIC PESTICIDE/WEED CONTROL,29033 LAKE VISTA,AGOURA,CA,91301,CWA,No,,
AQUATIC PESTICIDE/WEED CONTROL,800 VICTORIA,VENTURA,CA,93009,CWA,No,,
AQUATIC PESTICIDES - VECTOR,NOT APPLICABLE,NOT APPLICABLE,CA,00000,CWA,No,,
AQUATIC PESTICIDES - VECTOR,NOT APPLICABLE,NOT APPLICABLE,CA,00000,CWA,No,,
AQUATIC PESTICIDES - VECTOR-ORANGE COUNTY,NOT APPLICABLE,NOT APPLICABLE,CA,00000,CWA,No,,
AQUATIC PESTICIDES FOR WEED CONTROL,POINT MUGU AND PORT HUENEME TIDAL CANALS,POINT MUGU,CA,00000,CWA,No,,
AQUATIC PESTICIDES- VECTOR CONTROL,NOT APPLICABLE,NOT APPLICABLE,CA,00000,CWA,No,,
AQUIFER RECLAMATION WELLS,15 LOCATIONS- FREMONT NEWARK,FREMONT,CA,94536,CWA,No,03/22/2007,
ARA AUTOMATED FINISHING,1286 ANVILWOOD AVE,SUNNYVALE,CA,94089,CWA,No,,
ARAMARK,330 CHESTNUT ST,OAKLAND,CA,94607,CWA,No,09/18/2006,
ARANDA TOOLING,15301 SPRINGDALE ST,HUNTINGTON BEACH,CA,92649,CWA,No,,
ARASTRADERO ROAD,ARASTRADERO ROAD AT ALPINE ROAD,PORTOLA VALLEY,CA,94028,CWA,No,,
ARBOR RANCH,POINSETTIA AVENUE AND LINDA VISTA DRIVE,SAN MARCOS,CA,92078,CWA,No,12/14/2009,
ARBUCKLE WS,NOT APPLICABLE,ARBUCKLE,CA,95912,CWA,No,,
ARC DOCUMENT SOLUTIONS,171 E THOUSAND OAKS BLVD SUITE 108,THOUSAND OAKS,CA,91360,CWA,No,03/12/2019,
ARC DOCUMENT SOLUTIONS,171 E THOUSAND OAKS BLVD,THOUSAND OAKS,CA,91360,CWA,Yes,09/26/2024,
ARC PLASTICS,14010 SHOEMAKER AVE,NORWALK,CA,90650,CWA,No,08/07/2019,
ARC SAN DIEGO,1200 4TH AVE,SAN DIEGO,CA,92101,CWA,No,,
ARCADIA CITY WS,11800 GOLDRING ROAD PO BOX 60021,ARCADIA,CA,91066,CWA,No,,
ARCADIA HIGH SCHOOL,234 CAMPUS DR,ARCADIA,CA,91007,CWA,No,,
ARCATA DIVISION SAWMILL,2593 NEW NAVY BASE ROAD,ARCATA,CA,95521,CWA,No,01/11/2012,
ARCATA EUREKA AIRPORT,1106 2ND ST,EUREKA,CA,95501,CWA,No,,
ARCATA FOREST PRODUCTS,105 ALDER GROVE ROAD,ARCATA,CA,95521,CWA,No,,
ARCATA RESOURCE RECOVERY,1445 10TH ST,ARCATA,CA,95521,CWA,No,,
ARCATA SCRAP  SALVAGE,192 S G ST,ARCATA,CA,95521,CWA,No,,
ARCATA WWTF,736 F ST.,ARCATA,CA,95521,CWA,No,12/07/2017,
ARCATA WWTF,600 SOUTH G STREET,ARCATA,CA,95521,CWA,Yes,04/02/2026,
ARCH MEDICAL SOLUTIONS,950 BORRA PL,ESCONDIDO,CA,92029,CWA,No,09/01/2021,
ARCHER DANIELS MIDLAND SPECIALTY COMMODITIES,861 PERFORMANCE DR.,STOCKTON,CA,95206,CWA,No,,
ARCHIBALD RANCH,13838 SOUTH ARCHIBALD,ONTARIO,CA,91761,CWA,No,,
ARCHITECTURAL CAST STONE,3239 BANCROFT DR.,SPRING VALLEY,CA,91977,CWA,No,08/07/2020,
ARCHITECTURAL CAST STONE AKA MODERN STAIRWAYS,3239 BANCROFT DRIVE,SPRING VALLEY,CA,91977,CWA,No,09/29/2021,
ARCHITECTURAL CATHODE LIGHTING,5301 PACIFIC BOULEVARD,HUNTINGTON PARK,CA,90255,CWA,No,06/21/2018,
ARCHITECTURAL FACADES UNLIMIT,600 E LUCHESSA AVE,GILROY,CA,95020,CWA,No,,
ARCHITECTURAL MILLWORK,121 LEE RD,WATSONVILLE,CA,95076,CWA,No,11/12/2024,
ARCHITECTURAL MILLWORK & DESIGN,121 LEE ROAD,WATSONVILLE,CA,95076,CWA,No,11/12/2024,
ARCHITECTURAL MILLWORK SOLUTIONS INCORPORATED,900 ARMORLITE DRIVE,SAN MARCOS,CA,92069,CWA,No,,
ARCHSTONE PRESIDIO VIEW,1SPECTRUM POINTE225,LAKE FOREST,CA,92630,CWA,No,,
"ARCO #1956, DEWATERING",26001LA PAZ,MISSION VIEJO,CA,00000,CWA,No,,
ARCO AMPM,27900 DATE PALM DRIVE,CATHEDRAL CITY,CA,92234,CWA,No,,
ARCO AMPM,48055 GRAPEFRUIT BLVD,COACHELLA,CA,92236,CWA,No,,
ARCO AMPM AND RETAIL CENTER,1801 TO 1823 E BRUNDAGE LANE,BAKERSFIELD,CA,93301,CWA,No,,
ARCO SS #423 REMEDIATION,12109WOODSIDE,LAKESIDE,CA,92040,CWA,No,,
ARCO SS #423 REMEDIATION,12109WOODSIDE,LAKESIDE,CA,92040,CWA,No,,
ARCO SS#1851 REMED,13292 HIGHWAY 8 BUSINESS,LAKESIDE,CA,92040,CWA,No,,
ARCOHE UNION SCHOOL DISTRICT,11755 IVIE RD,HERALD,CA,95638,CWA,No,01/09/2020,
ARCOSA LIGHTWEIGHT,17410 E LOCKWOOD VALLEY RD,FRAZIER PARK,CA,93225,CWA,No,03/11/2020,
ARD EEVIN RESIDENCES,1732 AND 1740 ARD EEVIN AVENUE,GLENDALE,CA,91202,CWA,No,,
ARDAGH METAL PACKAGING,2433 CROCKER CIRCLE,FAIRFIELD,CA,94533,CWA,No,,
ARDEN AREA WS,NOT APPLICABLE,SACRAMENTO,CA,95825,CWA,No,,
ARDEN ENGINEERING,1878 N MAIN ST,ORANGE,CA,92865,CWA,No,07/30/2019,
ARDEN ENGINEERING DBA VERUS AEROSPACE,3130 MIRALOMA AVENUE,ANAHEIM,CA,92865,CWA,Yes,06/06/2018,
ARDEN WS,NOT APPLICABLE,SACRAMENTO,CA,95864,CWA,No,,
ARDENT MILLS,1200 PUTMAN AVE,YUBA CITY,CA,95991,CWA,No,10/14/2019,
ARDENT MILLS,1200 PUTMAN AVE,YUBA CITY,CA,95991,CWA,Yes,06/14/2023,
ARDENT MILLS,2020 E STEEL RD,COLTON,CA,92324,CWA,No,,
ARDEX STOCKTON PLANT,2612 STATION DRIVE,STOCKTON,CA,95215,CWA,No,,
ARE 3535 3565 GENERAL ATOMICS COURT,3535 GENERAL ATOMICS COURT,SAN DIEGO,CA,92037,CWA,No,,
AREA B STOCKPILE,6101 HARRISON AVE,CORONA,CA,92880,CWA,No,,
ARENA AT AGUA CALIENTE,400 E. AMADO ROAD,PALM SPRINGS,CA,92262,CWA,No,,
ARENAL SURFBOARDS,1362 TOWER SQUARE,VENTURA,CA,93003,CWA,Yes,05/16/2024,
ARENAS INDUSTRIAL FINISHING,962  N 10TH ST.,SAN JOSE,CA,95112,CWA,No,,
AREVALO TORTILLERIA INCORPORATED,1537 WEST MINES AVENUE,MONTEBELLO,CA,90640,CWA,Yes,,
ARGENT HIBISCUS - VPABS821O,1290 SAN PABLO AVE.,RODEO,CA,94572,CWA,No,06/03/2025,
ARGENT MATERIALS,8300 BALDWIN STREET,OAKLAND,CA,94621,CWA,No,03/21/2017,
ARGENT MATERIALS RECYCLE YARD,8300 BALDWIN ST,OAKLAND,CA,94621,CWA,No,,
ARGON ST,2810 BUNSEN AVE,VENTURA,CA,93004,CWA,No,,
ARGON ST,2810 BUNSEN AVE,VENTURA,CA,93004,CWA,Yes,,
ARIANA SWEETS,4461  PERALTA BOULEVARD.,FREMONT,CA,94536,CWA,No,,
ARIE WEEDA,16475 S BRENNAN RD,ESCALON,CA,95320,CWA,No,01/30/2008,
ARIGOLD JUICE PRODUCTS,355 N JOY ST,CORONA,CA,92879,CWA,No,,
ARION GLOBAL,1734 TYLER AVE,SOUTH EL MONTE,CA,91733,CWA,No,,
ARIS HELICOPTERS,1965 AVIATION DRIVE # F,CORONA,CA,92880,CWA,No,,
ARIS NATURAL FOODS,1232 WEST 135TH STREET,GARDENA,CA,90249,CWA,No,11/26/2019,
ARISTE USED AUTO BODY PARTS & WRECKING,1538 E OPP ST,WILMINGTON,CA,90744,CWA,No,02/14/2018,
ARISTE USED AUTO BODY PARTS & WRECKING,1538 E OPP ST,WILMINGTON,CA,90744,CWA,No,09/17/2021,
ARIVINYL METAL LAMINATORS,233 N SHERMAN AVE,CORONA,CA,92882,CWA,No,,
ARIZA GLOBAL FOODS INCORPORATED,7602 JACKSON STREET,PARAMOUNT,CA,90723,CWA,No,04/05/2023,
ARIZONA CALIFORNIA RAILROAD,UNKNOWN,UNKNOWN,CA,00000,CWA,No,,
ARKEMA,19206 HAWTHORNE BLVD,TORRANCE,CA,90503,CWA,No,06/01/2018,
ARLEN COLLISON,2624 E 125TH ST,COMPTON,CA,90222,CWA,No,08/01/2018,
ARLINGTON WELL,5109 ARLINGTON,LOS ANGELES,CA,90043,CWA,No,,
ARLINGTON WELL,5109 ARLINGTON,LOS ANGELES,CA,90043,CWA,No,04/28/2023,
ARLINGTON YARD,6095 INDUSTRIAL STREET,RIVERSIDE,CA,92504,CWA,No,05/24/2022,
ARLON EMD,9433 HYSSOP DRIVE,RANCHO CUCAMONGA,CA,91730,CWA,Yes,,
ARM AUTO DISMANTLER,3391 FITZGERALD RD UNIT C,RANCHO CORDOVA,CA,95742,CWA,No,10/25/2018,
ARMANDO GONZALEZ,9926 PROCTOR VALLEY RD,CHULA VISTA,CA,91914,CWA,No,,
ARMANDO'S CUTTING SERVICE,2454 57TH STREET,HUNTINGTON PARK,CA,90255,CWA,No,06/19/2018,
ARMC SANTA MONICA,1620 19TH STREET,SANTA MONICA,CA,90404,CWA,No,02/21/2019,
ARMIDA WINERY,2201 WESTSIDE ROAD,HEALDSBURG,CA,91739,CWA,No,,
ARMSTRONG WS,NOT APPLICABLE,NOT APPLICABLE,CA,00000,CWA,No,,
ARNOLD GONSALVES ENGINEERING,5731 CHINO AVE,CHINO,CA,91710,CWA,No,,
ARNOLD MAGNETICS,841 AVENIDA ACASO,CAMARILLO,CA,93012,CWA,No,03/01/2018,
ARNOLD S AUTO,864 VALLEJO AVE,NOVATO,CA,94945,CWA,No,01/09/2023,
AROMA NATURALS,13767 MILROY PLACE,SANTA FE SPRINGS,CA,90670,CWA,Yes,07/09/2025,
ARREDONDO MANUFACTURING,2984 1ST STREET,LA VERNE,CA,91750,CWA,No,07/09/2018,
ARRIBAS BROS,1431 S VERNON,ANAHEIM,CA,92805,CWA,No,,
ARRIS COMPOSITES,710 BANCROFT WAY,BERKELEY,CA,94710,CWA,No,08/05/2021,
ARRIVE HOTEL,1551 NORTH PALM CANYON,PALM SPRINGS,CA,92262,CWA,No,,
ARROW ENGINEERING,4946 AZUSA CANYON ROAD,IRWINDALE,CA,91706,CWA,Yes,02/20/2025,
ARROW MACHINE INDUSTRIES,340 VERNON WAY SUITE E,EL CAJON,CA,92020,CWA,No,06/02/2022,
ARROW MACHINING,1130 N KRAEMER BLVD,ANAHEIM,CA,92806,CWA,No,,
ARROW STATION,4974 ARROW HIGHWAY,MONTCLAIR,CA,91763,CWA,No,,
ARROW WELL REHABILITATION,5120 LANTE,BALDWIN PARK,CA,91706,CWA,No,,
ARROWHEAD BRASS  PLUMBING,5142 ALHAMBRA AVE,LOS ANGELES,CA,90032,CWA,No,,
